findingId,severity,rule,seed,company,quarter,classification,confidence,observation
A01:sai-train-standard-010:CONSV:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業38/75人（50.7%）を配置したが、JPの取り得る機会は全市場の2.5%（2143t）しかない。未充足の機会が残る市場: CN(未充足機会 50874t), US(未充足機会 19499t), OTHER(未充足機会 2974t)"
A01:sai-train-standard-010:CONSV:T21,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,21,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業38/75人（50.7%）を配置したが、JPの取り得る機会は全市場の2.4%（2128t）しかない。未充足の機会が残る市場: CN(未充足機会 56689t), US(未充足機会 17260t), OTHER(未充足機会 2693t)"
A01:sai-train-standard-010:CONSV:T22,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,22,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業40/80人（50.0%）を配置したが、JPの取り得る機会は全市場の2.2%（1858t）しかない。未充足の機会が残る市場: CN(未充足機会 54503t), US(未充足機会 16830t), OTHER(未充足機会 2565t)"
A01:sai-train-standard-010:CONSV:T23,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,23,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業42/85人（49.4%）を配置したが、JPの取り得る機会は全市場の2.2%（1939t）しかない。未充足の機会が残る市場: CN(未充足機会 54517t), US(未充足機会 18763t), OTHER(未充足機会 2966t)"
A01:sai-train-standard-010:CONSV:T24,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,24,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1863t）しかない。未充足の機会が残る市場: CN(未充足機会 53972t), US(未充足機会 19203t), OTHER(未充足機会 2971t)"
A01:sai-train-standard-010:CONSV:T25,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,25,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.9%（1681t）しかない。未充足の機会が残る市場: CN(未充足機会 58913t), US(未充足機会 15907t), OTHER(未充足機会 2394t)"
A01:sai-train-standard-010:CONSV:T26,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,26,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.8%（1604t）しかない。未充足の機会が残る市場: CN(未充足機会 58623t), US(未充足機会 16417t), OTHER(未充足機会 2631t)"
A01:sai-train-standard-010:CONSV:T27,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,27,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.7%（1543t）しかない。未充足の機会が残る市場: CN(未充足機会 58435t), US(未充足機会 17648t), OTHER(未充足機会 2967t)"
A01:sai-train-standard-010:CONSV:T28,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,28,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.6%（1367t）しかない。未充足の機会が残る市場: CN(未充足機会 57355t), US(未充足機会 17413t), OTHER(未充足機会 2669t)"
A01:sai-train-standard-010:CONSV:T29,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,29,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.6%（1461t）しかない。未充足の機会が残る市場: CN(未充足機会 63527t), US(未充足機会 15600t), OTHER(未充足機会 2484t)"
A01:sai-train-standard-010:CONSV:T3,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,3,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業7/15人（46.7%）を配置したが、JPの取り得る機会は全市場の6.4%（4990t）しかない。未充足の機会が残る市場: CN(未充足機会 24857t), US(未充足機会 21280t), EU(未充足機会 14477t), OTHER(未充足機会 9268t)"
A01:sai-train-standard-010:CONSV:T30,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,30,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.5%（1358t）しかない。未充足の機会が残る市場: CN(未充足機会 63677t), US(未充足機会 16466t), OTHER(未充足機会 2829t)"
A01:sai-train-standard-010:CONSV:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.4%（1284t）しかない。未充足の機会が残る市場: CN(未充足機会 60804t), US(未充足機会 17111t), OTHER(未充足機会 3037t)"
A01:sai-train-standard-010:CONSV:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業44/88人（50.0%）を配置したが、JPの取り得る機会は全市場の1.5%（1386t）しかない。未充足の機会が残る市場: CN(未充足機会 61575t), US(未充足機会 18580t), OTHER(未充足機会 3275t)"
A01:sai-train-standard-010:CONSV:T4,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,4,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業10/20人（50.0%）を配置したが、JPの取り得る機会は全市場の5.2%（4182t）しかない。未充足の機会が残る市場: CN(未充足機会 26183t), US(未充足機会 24325t), EU(未充足機会 12749t), OTHER(未充足機会 9829t)"
A01:sai-train-standard-010:CONSV:T5,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,5,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業13/25人（52.0%）を配置したが、JPの取り得る機会は全市場の5.8%（4482t）しかない。未充足の機会が残る市場: CN(未充足機会 29812t), US(未充足機会 21780t), EU(未充足機会 10403t), OTHER(未充足機会 8195t)"
A01:sai-train-standard-010:CONSV:T6,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,6,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業15/30人（50.0%）を配置したが、JPの取り得る機会は全市場の6.9%（5587t）しかない。未充足の機会が残る市場: CN(未充足機会 30763t), US(未充足機会 23227t), EU(未充足機会 9555t), OTHER(未充足機会 8132t)"
A01:sai-train-standard-010:CONSV:T7,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,7,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業18/35人（51.4%）を配置したが、JPの取り得る機会は全市場の5.9%（4873t）しかない。未充足の機会が残る市場: CN(未充足機会 32356t), US(未充足機会 24705t), EU(未充足機会 7787t), OTHER(未充足機会 8120t)"
A01:sai-train-standard-010:CONSV:T8,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,8,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業20/40人（50.0%）を配置したが、JPの取り得る機会は全市場の5.3%（4293t）しかない。未充足の機会が残る市場: CN(未充足機会 33944t), US(未充足機会 24795t), EU(未充足機会 6272t), OTHER(未充足機会 7031t)"
A01:sai-train-standard-010:CONSV:T9,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,CONSV,9,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業22/45人（48.9%）を配置したが、JPの取り得る機会は全市場の5.4%（4558t）しかない。未充足の機会が残る市場: CN(未充足機会 40078t), US(未充足機会 22750t), EU(未充足機会 5405t), OTHER(未充足機会 6166t)"
A01:sai-train-standard-010:JPQ:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の5.0%（3995t）しかない。未充足の機会が残る市場: CN(未充足機会 38640t), US(未充足機会 21489t), EU(未充足機会 4276t), OTHER(未充足機会 5535t)"
A01:sai-train-standard-010:JPQ:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の4.9%（4210t）しかない。未充足の機会が残る市場: CN(未充足機会 41007t), US(未充足機会 24454t), EU(未充足機会 4419t), OTHER(未充足機会 6149t)"
A01:sai-train-standard-010:JPQ:T12,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,12,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の4.3%（3582t）しかない。未充足の機会が残る市場: CN(未充足機会 41046t), US(未充足機会 23696t), EU(未充足機会 3459t), OTHER(未充足機会 5228t)"
A01:sai-train-standard-010:JPQ:T13,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,13,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の4.0%（3360t）しかない。未充足の機会が残る市場: CN(未充足機会 47286t), US(未充足機会 20933t), EU(未充足機会 2621t), OTHER(未充足機会 4540t)"
A01:sai-train-standard-010:JPQ:T14,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,14,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の3.7%（3183t）しかない。未充足の機会が残る市場: CN(未充足機会 48353t), US(未充足機会 21528t), EU(未充足機会 2437t), OTHER(未充足機会 4623t)"
A01:sai-train-standard-010:JPQ:T15,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,15,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業25/49人（51.0%）を配置したが、JPの取り得る機会は全市場の3.9%（3240t）しかない。未充足の機会が残る市場: CN(未充足機会 45483t), US(未充足機会 21919t), EU(未充足機会 2498t), OTHER(未充足機会 4603t)"
A01:sai-train-standard-010:JPQ:T16,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,16,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業28/56人（50.0%）を配置したが、JPの取り得る機会は全市場の3.3%（2793t）しかない。未充足の機会が残る市場: CN(未充足機会 46564t), US(未充足機会 21751t), EU(未充足機会 1936t), OTHER(未充足機会 3976t)"
A01:sai-train-standard-010:JPQ:T17,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,17,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業28/56人（50.0%）を配置したが、JPの取り得る機会は全市場の3.4%（3005t）しかない。未充足の機会が残る市場: CN(未充足機会 53210t), US(未充足機会 19556t), EU(未充足機会 1775t), OTHER(未充足機会 3614t)"
A01:sai-train-standard-010:JPQ:T18,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,18,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業28/56人（50.0%）を配置したが、JPの取り得る機会は全市場の3.1%（2636t）しかない。未充足の機会が残る市場: CN(未充足機会 52766t), US(未充足機会 19607t), EU(未充足機会 1387t), OTHER(未充足機会 3627t)"
A01:sai-train-standard-010:JPQ:T19,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,19,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業28/56人（50.0%）を配置したが、JPの取り得る機会は全市場の2.8%（2455t）しかない。未充足の機会が残る市場: CN(未充足機会 52014t), US(未充足機会 20341t), EU(未充足機会 1250t), OTHER(未充足機会 3732t)"
A01:sai-train-standard-010:JPQ:T2,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,2,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業7/14人（50.0%）を配置したが、JPの取り得る機会は全市場の6.8%（5358t）しかない。未充足の機会が残る市場: CN(未充足機会 27654t), US(未充足機会 20189t), EU(未充足機会 14579t), OTHER(未充足機会 8893t)"
A01:sai-train-standard-010:JPQ:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業28/56人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2143t）しかない。未充足の機会が残る市場: CN(未充足機会 51395t), US(未充足機会 19844t), EU(未充足機会 1012t), OTHER(未充足機会 3319t)"
A01:sai-train-standard-010:JPQ:T21,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,21,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業31/63人（49.2%）を配置したが、JPの取り得る機会は全市場の2.4%（2128t）しかない。未充足の機会が残る市場: CN(未充足機会 57023t), US(未充足機会 17418t), OTHER(未充足機会 2851t)"
A01:sai-train-standard-010:JPQ:T22,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,22,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業35/70人（50.0%）を配置したが、JPの取り得る機会は全市場の2.2%（1858t）しかない。未充足の機会が残る市場: CN(未充足機会 54654t), US(未充足機会 17164t), OTHER(未充足機会 2716t)"
A01:sai-train-standard-010:JPQ:T23,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,23,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業35/70人（50.0%）を配置したが、JPの取り得る機会は全市場の2.2%（1939t）しかない。未充足の機会が残る市場: CN(未充足機会 54839t), US(未充足機会 19096t), OTHER(未充足機会 3289t)"
A01:sai-train-standard-010:JPQ:T24,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,24,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業35/70人（50.0%）を配置したが、JPの取り得る機会は全市場の2.1%（1863t）しかない。未充足の機会が残る市場: CN(未充足機会 54295t), US(未充足機会 19708t), OTHER(未充足機会 3294t)"
A01:sai-train-standard-010:JPQ:T25,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,25,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業35/70人（50.0%）を配置したが、JPの取り得る機会は全市場の1.9%（1681t）しかない。未充足の機会が残る市場: CN(未充足機会 59236t), US(未充足機会 16412t), OTHER(未充足機会 2717t)"
A01:sai-train-standard-010:JPQ:T26,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,26,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業38/77人（49.4%）を配置したが、JPの取り得る機会は全市場の1.8%（1604t）しかない。未充足の機会が残る市場: CN(未充足機会 58767t), US(未充足機会 16740t), OTHER(未充足機会 2776t)"
A01:sai-train-standard-010:JPQ:T27,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,27,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業42/84人（50.0%）を配置したが、JPの取り得る機会は全市場の1.7%（1543t）しかない。未充足の機会が残る市場: CN(未充足機会 58406t), US(未充足機会 17792t), OTHER(未充足機会 3111t)"
A01:sai-train-standard-010:JPQ:T28,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,28,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業43/87人（49.4%）を配置したが、JPの取り得る機会は全市場の1.6%（1367t）しかない。未充足の機会が残る市場: CN(未充足機会 57326t), US(未充足機会 17384t), OTHER(未充足機会 2640t)"
A01:sai-train-standard-010:JPQ:T29,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,29,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業43/87人（49.4%）を配置したが、JPの取り得る機会は全市場の1.6%（1461t）しかない。未充足の機会が残る市場: CN(未充足機会 63452t), US(未充足機会 15525t), OTHER(未充足機会 2409t)"
A01:sai-train-standard-010:JPQ:T3,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,3,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業10/21人（47.6%）を配置したが、JPの取り得る機会は全市場の6.4%（4990t）しかない。未充足の機会が残る市場: CN(未充足機会 24629t), US(未充足機会 21281t), EU(未充足機会 14249t), OTHER(未充足機会 9041t)"
A01:sai-train-standard-010:JPQ:T30,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,30,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業43/87人（49.4%）を配置したが、JPの取り得る機会は全市場の1.5%（1358t）しかない。未充足の機会が残る市場: CN(未充足機会 63598t), US(未充足機会 16387t), OTHER(未充足機会 2750t)"
A01:sai-train-standard-010:JPQ:T31,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,31,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業43/87人（49.4%）を配置したが、JPの取り得る機会は全市場の1.4%（1284t）しかない。未充足の機会が残る市場: CN(未充足機会 60717t), US(未充足機会 17024t), OTHER(未充足機会 2950t)"
A01:sai-train-standard-010:JPQ:T32,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,32,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業43/87人（49.4%）を配置したが、JPの取り得る機会は全市場の1.5%（1386t）しかない。未充足の機会が残る市場: CN(未充足機会 61488t), US(未充足機会 18493t), OTHER(未充足機会 3188t)"
A01:sai-train-standard-010:JPQ:T4,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,4,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業14/28人（50.0%）を配置したが、JPの取り得る機会は全市場の5.2%（4182t）しかない。未充足の機会が残る市場: CN(未充足機会 25899t), US(未充足機会 24052t), EU(未充足機会 12464t), OTHER(未充足機会 9556t)"
A01:sai-train-standard-010:JPQ:T5,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,5,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業18/35人（51.4%）を配置したが、JPの取り得る機会は全市場の5.8%（4482t）しかない。未充足の機会が残る市場: CN(未充足機会 29323t), US(未充足機会 21505t), EU(未充足機会 10128t), OTHER(未充足機会 7920t)"
A01:sai-train-standard-010:JPQ:T6,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,6,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の6.9%（5587t）しかない。未充足の機会が残る市場: CN(未充足機会 30318t), US(未充足機会 22778t), EU(未充足機会 9311t), OTHER(未充足機会 7888t)"
A01:sai-train-standard-010:JPQ:T7,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,7,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の5.9%（4873t）しかない。未充足の機会が残る市場: CN(未充足機会 32047t), US(未充足機会 24406t), EU(未充足機会 7489t), OTHER(未充足機会 7822t)"
A01:sai-train-standard-010:JPQ:T8,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,8,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の5.3%（4293t）しかない。未充足の機会が残る市場: CN(未充足機会 33776t), US(未充足機会 24818t), EU(未充足機会 6295t), OTHER(未充足機会 7054t)"
A01:sai-train-standard-010:JPQ:T9,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,JPQ,9,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業21/42人（50.0%）を配置したが、JPの取り得る機会は全市場の5.4%（4558t）しかない。未充足の機会が残る市場: CN(未充足機会 40025t), US(未充足機会 22705t), EU(未充足機会 5554t), OTHER(未充足機会 6316t)"
A01:sai-train-standard-010:MASS:T10,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,10,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の5.0%（3995t）しかない。未充足の機会が残る市場: CN(未充足機会 39036t), US(未充足機会 22166t), EU(未充足機会 4671t), OTHER(未充足機会 5931t)"
A01:sai-train-standard-010:MASS:T11,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,11,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の4.9%（4210t）しかない。未充足の機会が残る市場: CN(未充足機会 41402t), US(未充足機会 25131t), EU(未充足機会 4815t), OTHER(未充足機会 6544t)"
A01:sai-train-standard-010:MASS:T12,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,12,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の4.3%（3582t）しかない。未充足の機会が残る市場: CN(未充足機会 41442t), US(未充足機会 24373t), EU(未充足機会 3854t), OTHER(未充足機会 5624t)"
A01:sai-train-standard-010:MASS:T13,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,13,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の4.0%（3360t）しかない。未充足の機会が残る市場: CN(未充足機会 47675t), US(未充足機会 21604t), EU(未充足機会 3011t), OTHER(未充足機会 4929t)"
A01:sai-train-standard-010:MASS:T14,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,14,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の3.7%（3183t）しかない。未充足の機会が残る市場: CN(未充足機会 48714t), US(未充足機会 22170t), EU(未充足機会 2797t), OTHER(未充足機会 4983t)"
A01:sai-train-standard-010:MASS:T15,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,15,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の3.9%（3240t）しかない。未充足の機会が残る市場: CN(未充足機会 45872t), US(未充足機会 22589t), EU(未充足機会 2886t), OTHER(未充足機会 4991t)"
A01:sai-train-standard-010:MASS:T16,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,16,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の3.3%（2793t）しかない。未充足の機会が残る市場: CN(未充足機会 47117t), US(未充足機会 22585t), EU(未充足機会 2489t), OTHER(未充足機会 4529t)"
A01:sai-train-standard-010:MASS:T17,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,17,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の3.4%（3005t）しかない。未充足の機会が残る市場: CN(未充足機会 53763t), US(未充足機会 20390t), EU(未充足機会 2328t), OTHER(未充足機会 4167t)"
A01:sai-train-standard-010:MASS:T18,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,18,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の3.1%（2636t）しかない。未充足の機会が残る市場: CN(未充足機会 53318t), US(未充足機会 20441t), EU(未充足機会 1940t), OTHER(未充足機会 4180t)"
A01:sai-train-standard-010:MASS:T19,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,19,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の2.8%（2455t）しかない。未充足の機会が残る市場: CN(未充足機会 52567t), US(未充足機会 21175t), EU(未充足機会 1803t), OTHER(未充足機会 4284t)"
A01:sai-train-standard-010:MASS:T2,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,2,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の6.8%（5358t）しかない。未充足の機会が残る市場: CN(未充足機会 27206t), US(未充足機会 19796t), EU(未充足機会 14131t), OTHER(未充足機会 8445t)"
A01:sai-train-standard-010:MASS:T20,P1,A01_SALES_FORCE_CONCENTRATION_WITHOUT_OPPORTUNITY,sai-train-standard-010,MASS,20,STANDARD_AI_DESIGN_WEAKNESS,0.9,"市場JPへ営業11/22人（50.0%）を配置したが、JPの取り得る機会は全市場の2.5%（2143t）しかない。未充足の機会が残る市場: CN(未充足機会 51948t), US(未充足機会 20678t), EU(未充足機会 1565t), OTHER(未充足機会 3872t)"
